------------
Topic 1 (3450 tokens)
------------
0.01189	31.00000	0.01000	place
0.00000	0.00000	0.01000	day
0.00000	0.00000	0.01000	20:05.
0.00000	0.00000	0.01000	players
0.00000	0.00000	0.01000	play
0.00000	0.00000	0.01000	2009每10
0.00000	0.00000	0.01000	confirmedly
0.00000	0.00000	0.01000	section
0.00000	0.00000	0.01000	11.
0.01381	36.00000	0.01000	2012
0.00192	5.00000	0.01000	race
0.00000	0.00000	0.01000	twenty-seventh
0.00000	0.00000	0.01000	hold
0.00000	0.00000	0.01000	races
0.00000	0.00000	0.01000	track
0.00000	0.00000	0.01000	long.
0.00000	0.00000	0.01000	degrees
0.00000	0.00000	0.01000	grandstand
0.00000	0.00000	0.01000	75,000.
0.00000	0.00000	0.01000	2,009.
0.00154	4.00000	0.01000	tied
0.00000	0.00000	0.01000	point
0.00000	0.00000	0.01000	rounded
0.00000	0.00000	0.01000	2,000
0.00844	22.00000	0.01000	started
0.00000	0.00000	0.01000	points
0.00000	0.00000	0.01000	twenty
0.00000	0.00000	0.01000	place.
0.00000	0.00000	0.01000	defending
0.00000	0.00000	0.01000	session
0.00844	22.00000	0.01000	ten
0.00000	0.00000	0.01000	session.
0.00000	0.00000	0.01000	third.
0.00461	12.00000	0.01000	fourth
0.00000	0.00000	0.01000	followed
0.00000	0.00000	0.01000	ten.
0.00000	0.00000	0.01000	drivers
0.00000	0.00000	0.01000	fourteenth
0.00384	10.00000	0.01000	scored
0.00000	0.00000	0.01000	fifth.
0.01151	30.00000	0.01000	three
0.00000	0.00000	0.01000	failed
0.00000	0.00000	0.01000	dehydratase
0.00000	0.00000	0.01000	isomerisation
0.00000	0.00000	0.01000	endemic
0.00000	0.00000	0.01000	south-eastern
0.00000	0.00000	0.01000	grows
0.00000	0.00000	0.01000	yellow
0.00000	0.00000	0.01000	appear
0.00000	0.00000	0.01000	pods
0.00000	0.00000	0.01000	botanist
0.00000	0.00000	0.01000	present-day
0.00000	0.00000	0.01000	recorded
0.00231	6.00000	0.01000	region.
0.00000	0.00000	0.01000	soils
0.00000	0.00000	0.01000	music
0.00000	0.00000	0.01000	story
------------
Topic 2 (938 tokens)
------------
0.00001	0.00000	0.01000	94th
0.00001	0.00000	0.01000	overall.
0.00001	0.00000	0.01000	finished
0.00001	0.00000	0.01000	67-46
0.00001	0.00000	0.01000	place
0.00212	2.00000	0.01000	surprised
0.01372	13.00000	0.01000	baseball
0.00001	0.00000	0.01000	spring
0.00001	0.00000	0.01000	sent
0.00001	0.00000	0.01000	son
0.00634	6.00000	0.01000	games.
0.00001	0.00000	0.01000	leading
0.09495	90.00000	0.01000	game
0.00001	0.00000	0.01000	allowed
0.00001	0.00000	0.01000	runs
0.07069	67.00000	0.01000	played
0.00001	0.00000	0.01000	sponsorship
0.00950	9.00000	0.01000	1994
0.00001	0.00000	0.01000	round.
0.00423	4.00000	0.01000	organized
0.00001	0.00000	0.01000	nation
0.00423	4.00000	0.01000	singles
0.03693	35.00000	0.01000	national
0.01161	11.00000	0.01000	2002
0.00001	0.00000	0.01000	men
0.00950	9.00000	0.01000	former
0.00001	0.00000	0.01000	one
0.00001	0.00000	0.01000	qualification
0.00001	0.00000	0.01000	results
0.00212	2.00000	0.01000	2009每10
0.00001	0.00000	0.01000	individual
0.00001	0.00000	0.01000	lists
0.00001	0.00000	0.01000	show
0.00001	0.00000	0.01000	used
0.00001	0.00000	0.01000	formation
0.00107	1.00000	0.01000	stock
0.00001	0.00000	0.01000	267
0.00001	0.00000	0.01000	laps
0.00001	0.00000	0.01000	well
0.00001	0.00000	0.01000	standard
0.00001	0.00000	0.01000	feet.
0.02744	26.00000	0.01000	second
0.00001	0.00000	0.01000	also
0.00001	0.00000	0.01000	points
0.00001	0.00000	0.01000	reset
0.00001	0.00000	0.01000	twenty-four
0.00001	0.00000	0.01000	ahead
0.00001	0.00000	0.01000	battle
0.00001	0.00000	0.01000	race
0.00001	0.00000	0.01000	practice
0.00528	5.00000	0.01000	sessions
0.00001	0.00000	0.01000	preparation
0.00001	0.00000	0.01000	each.
0.08862	84.00000	0.01000	team
0.00001	0.00000	0.01000	fourth
0.00001	0.00000	0.01000	fifth.
0.00001	0.00000	0.01000	session
0.00001	0.00000	0.01000	took
0.00001	0.00000	0.01000	top
0.00001	0.00000	0.01000	forty-three
0.00001	0.00000	0.01000	procedure.
0.00212	2.00000	0.01000	clinched
0.00001	0.00000	0.01000	29.530.
0.00001	0.00000	0.01000	third
0.00001	0.00000	0.01000	scored
0.00001	0.00000	0.01000	aspera
0.00001	0.00000	0.01000	spreading
0.00001	0.00000	0.01000	high
0.00001	0.00000	0.01000	phyllodes
0.00001	0.00000	0.01000	wide.
0.00001	0.00000	0.01000	formally
0.00001	0.00000	0.01000	collection
0.00001	0.00000	0.01000	made
0.00001	0.00000	0.01000	1836
0.00001	0.00000	0.01000	recognised
0.00001	0.00000	0.01000	montana
0.00001	0.00000	0.01000	ranges
0.00001	0.00000	0.01000	found
0.00001	0.00000	0.01000	mother
0.00001	0.00000	0.01000	past
0.00001	0.00000	0.01000	dreams
0.00001	0.00000	0.01000	depression.
0.00001	0.00000	0.01000	musical
0.00001	0.00000	0.01000	regional
0.00001	0.00000	0.01000	productions.
0.00001	0.00000	0.01000	shown
0.00001	0.00000	0.01000	starred
0.00001	0.00000	0.01000	cast
0.00001	0.00000	0.01000	2008.
0.00001	0.00000	0.01000	boy
0.00001	0.00000	0.01000	revealed
0.00001	0.00000	0.01000	diaries
0.00001	0.00000	0.01000	synopsis.
0.00001	0.00000	0.01000	wake
0.00001	0.00000	0.01000	up.
0.00001	0.00000	0.01000	services
0.00001	0.00000	0.01000	get
0.00001	0.00000	0.01000	back
0.00001	0.00000	0.01000	follow
0.00001	0.00000	0.01000	foster
0.00001	0.00000	0.01000	awaiting
------------
Topic 0 (2147 tokens)
------------
0.00000	0.00000	0.01000	sports
0.00000	0.00000	0.01000	assigned
0.00000	0.00000	0.01000	1994.
0.00140	3.00000	0.01000	dream
0.01299	28.00000	0.01000	late
